ClientID,ClientName,TargetCity,Industry,PanelType,CampaignType,StartDate,MessagesSent,DeliveryRate,OpenRate,ClickRate,ResponseRate,Conversions,Revenue,DatabaseSize,RepeatClient
CL04455,Client_4455,Bhubaneswar,IT Companies,WhatsApp Panel,Lead Nurturing,29-06-2024,18018,0.84,0.72,0.23,0.13,6,2520,2531,No
CL04456,Client_4456,Delhi,IT Companies,WhatsApp Panel,Lead Nurturing,21-05-2024,28542,0.83,0.26,0.02,0.1,21,41328,4951,Yes
CL04457,Client_4457,Pune,Schools,Meta Verified API,Retargeting,26-05-2024,33725,0.91,0.28,0.08,0.04,24,39312,30409,No
CL04458,Client_4458,Bangalore,Hospitals,WhatsApp Panel,Retargeting,12-10-2024,36288,0.95,0.54,0.18,0.12,23,41101,30340,Yes
CL04459,Client_4459,Bangalore,Gyms,Email Panel,Retargeting,11-08-2024,30723,0.9,0.29,0.1,0.12,21,27804,11664,No
CL04460,Client_4460,Kolkata,Schools,Meta Verified API,Lead Nurturing,26-04-2024,9291,0.75,0.64,0.1,0.12,8,4592,41740,Yes
CL04461,Client_4461,Mumbai,Coaching Centers,WhatsApp Panel,Bulk Broadcast,17-03-2024,4867,0.75,0.35,0.03,0.13,3,2784,37390,Yes
CL04462,Client_4462,Jaipur,Hotels,SMS Panel,Lead Nurturing,20-06-2024,38842,0.94,,,0.14,11,17149,44009,No
CL04463,Client_4463,Delhi,Schools,SMS Panel,Bulk Broadcast,30-01-2024,26750,0.76,,,0.11,17,9163,16655,No
CL04464,Client_4464,Jaipur,Salons,Meta Verified API,Bulk Broadcast,30-03-2024,48296,0.76,0.45,0.09,0.14,36,64440,32078,No
CL04465,Client_4465,Kolkata,Real Estate,SMS Panel,Retargeting,11-11-2024,1300,0.83,,,0.15,3,4350,29175,No
CL04466,Client_4466,Ahmedabad,Hospitals,SMS Panel,Retargeting,20-02-2024,11575,0.73,,,0.09,2,3322,9941,No
CL04467,Client_4467,Delhi,Schools,Email Panel,Targeted,01-02-2024,6955,0.88,0.65,0.04,0.08,3,3891,28119,Yes
CL04468,Client_4468,Bangalore,IT Companies,Email Panel,Retargeting,15-01-2024,8431,0.85,0.62,0.04,0.12,10,3740,31550,No
CL04469,Client_4469,Bangalore,Gyms,SMS Panel,Bulk Broadcast,28-05-2024,20534,0.76,,,0.13,3,2658,17416,No
CL04470,Client_4470,Hyderabad,Salons,SMS Panel,Retargeting,05-05-2024,35243,0.76,,,0.13,37,32486,34472,No
CL04471,Client_4471,Pune,Hospitals,Email Panel,Bulk Broadcast,08-09-2024,10017,0.78,0.3,0.08,0.1,21,22995,625,Yes
CL04472,Client_4472,Jaipur,Schools,Meta Verified API,Retargeting,25-06-2024,40392,0.89,0.27,0.05,0.08,49,97118,46435,No
CL04473,Client_4473,Kolkata,Retail Shops,Meta Verified API,Lead Nurturing,08-10-2024,6560,0.78,0.62,0.21,0.05,8,5920,4300,No
CL04474,Client_4474,Mumbai,Salons,WhatsApp Panel,Lead Nurturing,29-08-2024,26054,0.84,0.35,0.13,0.1,9,15543,16862,Yes
CL04475,Client_4475,Pune,Gyms,WhatsApp Panel,Lead Nurturing,27-10-2024,39424,0.92,0.77,0.1,0.15,11,7194,32202,No
CL04476,Client_4476,Bhubaneswar,Coaching Centers,Meta Verified API,Retargeting,28-10-2024,10787,0.89,0.49,0.11,0.13,10,19800,36425,Yes
CL04477,Client_4477,Ahmedabad,Coaching Centers,WhatsApp Panel,Retargeting,27-11-2024,37129,0.74,0.23,0.02,0.14,45,16830,31970,No
CL04478,Client_4478,Delhi,Hospitals,SMS Panel,Lead Nurturing,25-11-2024,8445,0.93,,,0.06,2,1578,29167,No
CL04479,Client_4479,Pune,Startups,Email Panel,Bulk Broadcast,09-01-2024,45124,0.78,0.54,0.15,0.11,71,71852,11815,No
CL04480,Client_4480,Bangalore,Coaching Centers,Email Panel,Lead Nurturing,29-07-2024,19773,0.93,0.6,0.04,0.13,1,1495,22998,Yes
CL04481,Client_4481,Jaipur,Startups,SMS Panel,Bulk Broadcast,29-02-2024,17111,0.73,,,0.02,0,0,31722,Yes
CL04482,Client_4482,Hyderabad,Real Estate,SMS Panel,Lead Nurturing,14-11-2024,47866,0.83,,,0.05,12,18204,38406,No
CL04483,Client_4483,Ahmedabad,Hospitals,Email Panel,Bulk Broadcast,11-05-2024,27861,0.77,0.24,0.05,0.05,14,17206,2359,No
CL04484,Client_4484,Bhubaneswar,Coaching Centers,Email Panel,Lead Nurturing,25-08-2024,47031,0.89,0.6,0.23,0.08,32,15328,1954,No
CL04485,Client_4485,Hyderabad,Startups,Meta Verified API,Lead Nurturing,19-09-2024,25384,0.74,0.44,0.09,0.1,34,40528,20482,No
CL04486,Client_4486,Kolkata,Hospitals,Email Panel,Bulk Broadcast,29-02-2024,32162,0.85,0.49,0.15,0.09,59,116112,16709,Yes
CL04487,Client_4487,Hyderabad,Schools,SMS Panel,Bulk Broadcast,25-09-2024,17560,0.81,,,0.11,9,7236,45909,No
CL04488,Client_4488,Bhubaneswar,Gyms,Meta Verified API,Targeted,12-02-2024,28939,0.84,0.63,0.14,0.12,31,21483,24345,No
CL04489,Client_4489,Hyderabad,IT Companies,Email Panel,Retargeting,26-12-2024,42256,0.78,0.28,0.06,0.09,20,38640,39293,Yes
CL04490,Client_4490,Delhi,Real Estate,WhatsApp Panel,Retargeting,31-08-2024,31614,0.89,0.47,0.13,0.12,40,68160,9621,No
CL04491,Client_4491,Pune,Hotels,Meta Verified API,Retargeting,08-11-2024,21948,0.83,0.68,0.24,0.06,2,2854,22541,No
CL04492,Client_4492,Hyderabad,Salons,SMS Panel,Retargeting,26-03-2024,22712,0.81,,,0.09,21,27447,35089,No
CL04493,Client_4493,Chennai,Real Estate,Meta Verified API,Retargeting,01-03-2024,13195,0.89,0.77,0.21,0.03,12,17112,28336,No
CL04494,Client_4494,Bangalore,Schools,Email Panel,Lead Nurturing,26-06-2024,42344,0.95,0.48,0.1,0.09,39,66300,40549,No
CL04495,Client_4495,Ahmedabad,Startups,SMS Panel,Targeted,04-08-2024,10228,0.86,,,0.03,6,3024,29442,No
CL04496,Client_4496,Hyderabad,Hotels,Meta Verified API,Lead Nurturing,07-10-2024,13550,0.75,0.36,0.11,0.1,3,5172,2379,Yes
CL04497,Client_4497,Bangalore,Gyms,WhatsApp Panel,Lead Nurturing,09-07-2024,44629,0.74,0.33,0.07,0.03,60,83820,48455,No
CL04498,Client_4498,Jaipur,Real Estate,WhatsApp Panel,Retargeting,13-02-2024,5769,0.94,0.84,0.17,0.13,6,6588,35477,No
CL04499,Client_4499,Chennai,Startups,SMS Panel,Lead Nurturing,01-12-2024,3456,0.84,,,0.02,3,3360,39783,No
CL04500,Client_4500,Hyderabad,Startups,WhatsApp Panel,Bulk Broadcast,03-01-2024,12387,0.76,0.59,0.04,0.12,1,488,16639,Yes
CL04501,Client_4501,Kolkata,Salons,Email Panel,Targeted,02-02-2024,4075,0.72,0.32,0.1,0.05,6,3816,33604,No
CL04502,Client_4502,Bangalore,Hospitals,WhatsApp Panel,Targeted,22-10-2024,25665,0.71,0.56,0.04,0.03,13,9880,35537,No
CL04503,Client_4503,Chennai,Salons,SMS Panel,Lead Nurturing,24-11-2024,27316,0.75,,,0.14,43,25886,32376,No
CL04504,Client_4504,Hyderabad,Real Estate,SMS Panel,Targeted,15-09-2024,5944,0.93,,,0.06,1,608,11427,No
CL04505,Client_4505,Kolkata,Real Estate,Email Panel,Bulk Broadcast,05-11-2024,8113,0.92,0.71,0.09,0.03,6,4158,24602,No
CL04506,Client_4506,Delhi,Schools,SMS Panel,Lead Nurturing,21-04-2024,3855,0.91,,,0.02,8,9384,10019,No
CL04507,Client_4507,Jaipur,Hospitals,Meta Verified API,Retargeting,12-05-2024,44142,0.79,0.27,0.06,0.05,31,33356,2224,No
CL04508,Client_4508,Hyderabad,Retail Shops,Email Panel,Bulk Broadcast,21-03-2024,22928,0.76,0.39,0.13,0.1,13,16081,38302,Yes
CL04509,Client_4509,Ahmedabad,Salons,WhatsApp Panel,Targeted,13-06-2024,24617,0.92,0.6,0.08,0.01,35,11970,47889,No
CL04510,Client_4510,Jaipur,Gyms,SMS Panel,Bulk Broadcast,07-04-2024,17849,0.9,,,0.02,20,14860,36849,No
CL04511,Client_4511,Mumbai,IT Companies,Email Panel,Lead Nurturing,23-08-2024,31846,0.81,0.34,0.09,0.13,4,4524,2108,Yes
CL04512,Client_4512,Mumbai,Hospitals,Email Panel,Bulk Broadcast,02-01-2024,48895,0.89,0.59,0.16,0.1,9,13851,34068,No
CL04513,Client_4513,Mumbai,Coaching Centers,Email Panel,Targeted,24-03-2024,41552,0.88,0.27,0.07,0.1,17,31637,12018,Yes
CL04514,Client_4514,Mumbai,Real Estate,Email Panel,Bulk Broadcast,27-09-2024,13080,0.85,0.39,0.08,0.14,10,17250,37985,No
CL04515,Client_4515,Chennai,Gyms,WhatsApp Panel,Targeted,06-02-2024,47287,0.71,0.25,0.02,0.12,22,42636,9680,Yes
CL04516,Client_4516,Hyderabad,Startups,Email Panel,Targeted,10-12-2024,37678,0.92,0.37,0.05,0.07,21,9429,26263,No
CL04517,Client_4517,Hyderabad,Hotels,Meta Verified API,Retargeting,17-01-2024,3380,0.8,0.43,0.15,0.13,7,5026,36720,No
CL04518,Client_4518,Chennai,Startups,Meta Verified API,Lead Nurturing,16-05-2024,36565,0.87,0.6,0.15,0.12,27,22977,31507,No
CL04519,Client_4519,Chennai,Retail Shops,SMS Panel,Bulk Broadcast,13-10-2024,18348,0.92,,,0.12,4,2308,44271,Yes
CL04520,Client_4520,Chennai,IT Companies,SMS Panel,Bulk Broadcast,22-04-2024,23211,0.79,,,0.08,5,9575,40201,No
CL04521,Client_4521,Bangalore,Startups,WhatsApp Panel,Targeted,16-05-2024,47584,0.75,0.34,0.1,0.13,4,4440,25820,No
CL04522,Client_4522,Hyderabad,IT Companies,Email Panel,Lead Nurturing,03-02-2024,15230,0.71,0.25,0.07,0.11,18,27108,46354,No
CL04523,Client_4523,Jaipur,Hospitals,Email Panel,Bulk Broadcast,20-04-2024,20896,0.95,0.38,0.05,0.03,21,7203,9604,No
CL04524,Client_4524,Chennai,Hotels,Email Panel,Targeted,30-01-2024,44753,0.75,0.51,0.04,0.02,1,1970,5468,Yes
CL04525,Client_4525,Jaipur,Retail Shops,WhatsApp Panel,Retargeting,06-12-2024,40815,0.9,0.57,0.07,0.04,41,80442,11711,No
CL04526,Client_4526,Ahmedabad,Salons,WhatsApp Panel,Retargeting,12-08-2024,30697,0.98,0.63,0.06,0.07,13,5642,44666,No
CL04527,Client_4527,Bangalore,Startups,Meta Verified API,Bulk Broadcast,26-03-2024,14437,0.97,0.8,0.1,0.06,13,4030,33286,Yes
CL04528,Client_4528,Hyderabad,Schools,Meta Verified API,Retargeting,06-09-2024,44263,0.87,0.63,0.18,0.11,54,92988,48854,No
CL04529,Client_4529,Jaipur,Startups,WhatsApp Panel,Retargeting,27-07-2024,43297,0.89,0.32,0.11,0.1,5,1660,42781,Yes
CL04530,Client_4530,Hyderabad,Real Estate,Meta Verified API,Lead Nurturing,06-10-2024,42357,0.95,0.66,0.04,0.13,53,82044,35409,No
CL04531,Client_4531,Delhi,Gyms,WhatsApp Panel,Targeted,12-11-2024,4388,0.84,0.69,0.1,0.02,2,2420,27723,Yes
CL04532,Client_4532,Delhi,Hospitals,SMS Panel,Lead Nurturing,30-07-2024,20470,0.96,,,0.05,12,13500,8650,No
CL04533,Client_4533,Bhubaneswar,Gyms,Meta Verified API,Retargeting,01-08-2024,4650,0.96,0.72,0.27,0.11,1,511,33358,No
CL04534,Client_4534,Ahmedabad,Salons,WhatsApp Panel,Bulk Broadcast,23-05-2024,17473,0.84,0.56,0.21,0.06,27,36720,24723,No
CL04535,Client_4535,Kolkata,Real Estate,SMS Panel,Lead Nurturing,01-02-2024,26385,0.74,,,0.13,20,27300,4632,Yes
CL04536,Client_4536,Jaipur,IT Companies,SMS Panel,Bulk Broadcast,13-07-2024,9810,0.79,,,0.06,3,5466,3981,No
CL04537,Client_4537,Delhi,Real Estate,SMS Panel,Retargeting,28-04-2024,6696,0.94,,,0.02,11,19217,10615,No
CL04538,Client_4538,Ahmedabad,Retail Shops,WhatsApp Panel,Targeted,04-01-2024,28515,0.95,0.32,0.06,0.1,6,6546,5849,No
CL04539,Client_4539,Mumbai,IT Companies,Meta Verified API,Targeted,14-09-2024,24849,0.83,0.36,0.06,0.15,9,12780,5256,No
CL04540,Client_4540,Chennai,Gyms,WhatsApp Panel,Targeted,16-08-2024,18673,0.86,0.6,0.18,0.12,1,1807,3268,No
CL04541,Client_4541,Kolkata,Salons,Email Panel,Bulk Broadcast,27-12-2024,14591,0.92,0.78,0.2,0.02,5,2430,49722,No
CL04542,Client_4542,Chennai,Hospitals,SMS Panel,Retargeting,20-02-2024,4563,0.92,,,0.02,1,1934,2132,No
CL04543,Client_4543,Jaipur,Coaching Centers,SMS Panel,Lead Nurturing,27-10-2024,43134,0.83,,,0.07,36,18432,43303,No
CL04544,Client_4544,Kolkata,Gyms,SMS Panel,Bulk Broadcast,09-05-2024,2698,0.86,,,0.05,2,1738,10923,No
CL04545,Client_4545,Jaipur,IT Companies,WhatsApp Panel,Bulk Broadcast,17-02-2024,38748,0.84,0.62,0.15,0.12,27,17010,22913,No
CL04546,Client_4546,Kolkata,Hotels,Email Panel,Lead Nurturing,29-02-2024,13751,0.89,0.39,0.07,0.1,1,335,13881,No
CL04547,Client_4547,Hyderabad,Schools,Email Panel,Targeted,30-07-2024,12931,0.87,0.77,0.27,0.05,5,6180,29220,No
CL04548,Client_4548,Mumbai,IT Companies,WhatsApp Panel,Targeted,17-04-2024,38855,0.77,0.59,0.05,0.05,42,37716,18774,Yes
CL04549,Client_4549,Delhi,Hotels,SMS Panel,Targeted,29-04-2024,5480,0.73,,,0.08,3,1665,27804,No
CL04550,Client_4550,Chennai,Real Estate,WhatsApp Panel,Retargeting,11-06-2024,19413,0.94,0.54,0.04,0.05,11,3333,43314,No
CL04551,Client_4551,Bangalore,Retail Shops,Meta Verified API,Lead Nurturing,11-10-2024,42739,0.89,0.57,0.13,0.1,49,65856,9331,No
CL04552,Client_4552,Bhubaneswar,Schools,SMS Panel,Retargeting,21-12-2024,4745,0.96,,,0.14,5,3100,40619,No
CL04553,Client_4553,Chennai,Retail Shops,Meta Verified API,Bulk Broadcast,26-01-2024,19075,0.75,0.38,0.12,0.04,15,8820,38606,No
CL04554,Client_4554,Ahmedabad,IT Companies,WhatsApp Panel,Bulk Broadcast,21-07-2024,35509,0.88,0.76,0.21,0.12,28,21952,10732,No
CL04555,Client_4555,Hyderabad,Startups,SMS Panel,Bulk Broadcast,03-04-2024,5570,0.9,,,0.1,3,5241,8226,No
CL04556,Client_4556,Delhi,IT Companies,Meta Verified API,Bulk Broadcast,08-08-2024,19315,0.86,0.32,0.07,0.07,17,31059,6008,No
CL04557,Client_4557,Mumbai,Retail Shops,Meta Verified API,Retargeting,10-11-2024,8278,0.98,0.68,0.24,0.09,4,4152,25290,No
CL04558,Client_4558,Jaipur,Startups,WhatsApp Panel,Bulk Broadcast,13-11-2024,38744,0.74,0.48,0.09,0.12,40,32440,39002,Yes
CL04559,Client_4559,Delhi,Schools,Meta Verified API,Bulk Broadcast,06-01-2024,31933,0.74,0.4,0.11,0.05,17,16456,49269,No
CL04560,Client_4560,Bangalore,Hospitals,WhatsApp Panel,Bulk Broadcast,01-06-2024,3275,0.98,0.75,0.17,0.07,2,1054,18502,Yes
CL04561,Client_4561,Hyderabad,Coaching Centers,SMS Panel,Bulk Broadcast,12-02-2024,13506,0.85,,,0.04,21,23268,34722,No
CL04562,Client_4562,Bangalore,Coaching Centers,WhatsApp Panel,Lead Nurturing,28-11-2024,7199,0.9,0.78,0.12,0.02,19,13851,19232,Yes
CL04563,Client_4563,Mumbai,Retail Shops,Meta Verified API,Bulk Broadcast,28-11-2024,48344,0.87,0.29,0.09,0.02,38,49818,47800,No
CL04564,Client_4564,Chennai,Salons,WhatsApp Panel,Bulk Broadcast,26-10-2024,41264,0.83,0.7,0.11,0.06,56,54264,24453,No
CL04565,Client_4565,Bhubaneswar,Schools,Email Panel,Bulk Broadcast,05-04-2024,35925,0.81,0.62,0.06,0.07,30,28320,40181,No
CL04566,Client_4566,Delhi,Schools,Email Panel,Lead Nurturing,30-10-2024,45672,0.9,0.54,0.03,0.1,59,116171,20208,No
CL04567,Client_4567,Delhi,Real Estate,Email Panel,Bulk Broadcast,23-12-2024,24177,0.91,0.31,0.02,0.07,24,23280,34515,No
CL04568,Client_4568,Bhubaneswar,Hospitals,SMS Panel,Bulk Broadcast,22-02-2024,18448,0.94,,,0.1,10,8870,7380,No
CL04569,Client_4569,Ahmedabad,Retail Shops,Email Panel,Lead Nurturing,31-05-2024,10650,0.98,0.42,0.09,0.1,0,0,22051,No
CL04570,Client_4570,Jaipur,Retail Shops,SMS Panel,Targeted,13-04-2024,33892,0.7,,,0.06,7,2163,49931,Yes
CL04571,Client_4571,Jaipur,Gyms,Email Panel,Bulk Broadcast,27-04-2024,11971,0.99,0.33,0.07,0.01,2,716,32887,No
CL04572,Client_4572,Pune,Retail Shops,SMS Panel,Bulk Broadcast,01-10-2024,39138,0.81,,,0.14,24,38328,10815,No
CL04573,Client_4573,Mumbai,Retail Shops,Email Panel,Bulk Broadcast,05-05-2024,46174,0.77,0.23,0.08,0.02,61,28121,9196,No
CL04574,Client_4574,Pune,Hospitals,SMS Panel,Targeted,15-09-2024,20210,0.99,,,0.03,16,27152,23167,No
CL04575,Client_4575,Jaipur,Coaching Centers,Meta Verified API,Lead Nurturing,27-01-2024,6923,0.71,0.51,0.04,0.04,4,3404,3796,No
CL04576,Client_4576,Chennai,Gyms,SMS Panel,Retargeting,23-03-2024,38032,0.75,,,0.02,38,52402,26647,No
CL04577,Client_4577,Ahmedabad,Startups,Email Panel,Lead Nurturing,27-02-2024,45084,0.73,0.55,0.14,0.06,14,5768,3263,No
CL04578,Client_4578,Chennai,Real Estate,Email Panel,Targeted,17-08-2024,22974,0.93,0.45,0.03,0.04,36,13932,24865,Yes
CL04579,Client_4579,Jaipur,Salons,WhatsApp Panel,Bulk Broadcast,01-10-2024,26459,0.7,0.34,0.02,0.05,23,22793,21133,Yes
CL04580,Client_4580,Mumbai,Real Estate,WhatsApp Panel,Targeted,01-12-2024,44366,0.72,0.55,0.1,0.12,28,32956,42336,No
CL04581,Client_4581,Mumbai,Gyms,Meta Verified API,Retargeting,23-03-2024,13121,0.72,0.47,0.17,0.02,14,26950,8454,No
CL04582,Client_4582,Bhubaneswar,Schools,SMS Panel,Targeted,29-08-2024,4316,0.99,,,0.11,3,4197,5848,No
CL04583,Client_4583,Kolkata,Schools,WhatsApp Panel,Retargeting,13-02-2024,37165,0.9,0.65,0.23,0.02,9,15912,14805,No
CL04584,Client_4584,Ahmedabad,Hotels,SMS Panel,Targeted,23-03-2024,21597,0.98,,,0.08,39,49296,21498,No
CL04585,Client_4585,Kolkata,Gyms,WhatsApp Panel,Retargeting,06-06-2024,26433,0.96,0.81,0.27,0.11,1,1716,26877,No
CL04586,Client_4586,Bangalore,Coaching Centers,Email Panel,Lead Nurturing,27-12-2024,6952,0.74,0.23,0.02,0.14,6,2664,33621,No
CL04587,Client_4587,Delhi,Real Estate,WhatsApp Panel,Retargeting,10-08-2024,24507,0.93,0.55,0.05,0.13,15,11055,41800,Yes
CL04588,Client_4588,Ahmedabad,Hospitals,WhatsApp Panel,Targeted,21-06-2024,18856,0.78,0.47,0.16,0.03,20,32960,10153,No
CL04589,Client_4589,Bangalore,Startups,SMS Panel,Targeted,11-06-2024,44776,0.85,,,0.14,67,79998,29872,No
CL04590,Client_4590,Jaipur,Hospitals,WhatsApp Panel,Bulk Broadcast,05-05-2024,3991,0.91,0.3,0.07,0.12,2,710,9349,No
CL04591,Client_4591,Jaipur,Coaching Centers,Meta Verified API,Targeted,11-09-2024,2669,0.84,0.72,0.19,0.11,0,0,39553,No
CL04592,Client_4592,Bangalore,Schools,Email Panel,Bulk Broadcast,10-04-2024,23832,0.77,0.48,0.07,0.09,29,42717,18739,No
CL04593,Client_4593,Ahmedabad,Schools,WhatsApp Panel,Targeted,23-10-2024,37224,0.75,0.56,0.16,0.01,6,2616,26388,Yes
CL04594,Client_4594,Kolkata,Retail Shops,Meta Verified API,Lead Nurturing,01-07-2024,27636,0.81,0.31,0.02,0.03,44,45452,10316,No
CL04595,Client_4595,Ahmedabad,IT Companies,Meta Verified API,Retargeting,16-01-2024,1959,0.97,0.65,0.2,0.05,0,0,21977,No
CL04596,Client_4596,Kolkata,Retail Shops,Email Panel,Retargeting,11-07-2024,36081,0.82,0.26,0.03,0.02,27,35019,8192,No
CL04597,Client_4597,Chennai,Schools,WhatsApp Panel,Retargeting,02-01-2024,28607,0.81,0.65,0.18,0.08,16,25088,19102,No
CL04598,Client_4598,Bangalore,Schools,Meta Verified API,Retargeting,21-03-2024,4366,0.72,0.51,0.14,0.07,1,846,24833,Yes
CL04599,Client_4599,Hyderabad,Hotels,Meta Verified API,Targeted,01-06-2024,10598,0.95,0.76,0.29,0.05,2,3732,26308,Yes
CL04600,Client_4600,Delhi,Hotels,Email Panel,Retargeting,19-04-2024,40746,0.97,0.48,0.09,0.14,32,27040,10162,No
CL04601,Client_4601,Jaipur,Startups,SMS Panel,Targeted,11-01-2024,35142,0.84,,,0.14,35,60235,5901,No
CL04602,Client_4602,Mumbai,Retail Shops,Meta Verified API,Bulk Broadcast,04-06-2024,32274,0.8,0.51,0.03,0.1,30,43860,42891,Yes
CL04603,Client_4603,Kolkata,Startups,WhatsApp Panel,Lead Nurturing,29-12-2024,10677,0.71,0.55,0.13,0.06,12,17004,20112,No
CL04604,Client_4604,Delhi,Hotels,WhatsApp Panel,Retargeting,03-04-2024,46333,0.86,0.42,0.1,0.09,9,8199,5617,No
CL04605,Client_4605,Pune,Startups,SMS Panel,Bulk Broadcast,17-06-2024,27415,0.88,,,0.12,4,6488,5877,No
CL04606,Client_4606,Chennai,Hotels,SMS Panel,Lead Nurturing,12-02-2024,13058,0.89,,,0.03,8,12368,44869,Yes
CL04607,Client_4607,Delhi,Coaching Centers,Meta Verified API,Targeted,10-05-2024,31323,0.8,0.65,0.21,0.1,56,82432,37074,No
CL04608,Client_4608,Ahmedabad,Real Estate,WhatsApp Panel,Targeted,05-03-2024,19845,0.7,0.29,0.03,0.05,27,19926,35356,Yes
CL04609,Client_4609,Chennai,Hospitals,SMS Panel,Lead Nurturing,10-05-2024,45638,0.75,,,0.12,32,30304,25270,No
CL04610,Client_4610,Bhubaneswar,Schools,WhatsApp Panel,Bulk Broadcast,29-03-2024,27550,0.95,0.47,0.04,0.05,32,59424,49382,Yes
CL04611,Client_4611,Ahmedabad,IT Companies,SMS Panel,Bulk Broadcast,23-01-2024,13756,0.75,,,0.03,15,15510,13991,No
CL04612,Client_4612,Delhi,Hospitals,Meta Verified API,Lead Nurturing,06-01-2024,3915,0.81,0.65,0.26,0.04,0,0,25454,No
CL04613,Client_4613,Hyderabad,IT Companies,Email Panel,Retargeting,19-09-2024,7809,0.91,0.5,0.06,0.12,6,2178,39756,Yes
CL04614,Client_4614,Pune,Startups,SMS Panel,Bulk Broadcast,03-05-2024,28952,0.71,,,0.06,32,24672,48695,No
CL04615,Client_4615,Hyderabad,Retail Shops,Meta Verified API,Lead Nurturing,20-08-2024,5048,0.86,0.56,0.18,0.08,5,2120,48737,No
CL04616,Client_4616,Bangalore,IT Companies,Email Panel,Lead Nurturing,19-06-2024,4539,0.96,0.42,0.06,0.03,5,5075,47089,No
CL04617,Client_4617,Bangalore,Coaching Centers,Email Panel,Bulk Broadcast,30-07-2024,48742,0.8,0.71,0.27,0.15,17,8976,48178,Yes
CL04618,Client_4618,Bhubaneswar,Startups,WhatsApp Panel,Retargeting,10-04-2024,19756,0.8,0.25,0.05,0.08,4,4292,29306,Yes
CL04619,Client_4619,Mumbai,Startups,Email Panel,Retargeting,24-01-2024,44163,0.94,0.49,0.08,0.06,57,80313,17537,No
CL04620,Client_4620,Mumbai,Gyms,Meta Verified API,Retargeting,04-01-2024,17579,0.78,0.65,0.05,0.07,15,15480,46594,No
CL04621,Client_4621,Jaipur,Hotels,SMS Panel,Targeted,13-06-2024,16513,0.76,,,0.1,8,11888,22414,No
CL04622,Client_4622,Pune,Coaching Centers,Meta Verified API,Retargeting,02-06-2024,27434,0.87,0.59,0.12,0.06,10,7620,44299,No
CL04623,Client_4623,Ahmedabad,Schools,Email Panel,Lead Nurturing,03-03-2024,30532,0.98,0.51,0.18,0.03,47,36049,8401,No
CL04624,Client_4624,Pune,Retail Shops,Email Panel,Targeted,05-01-2024,34428,0.83,0.61,0.18,0.08,18,16902,16498,No
CL04625,Client_4625,Chennai,Retail Shops,WhatsApp Panel,Lead Nurturing,16-09-2024,45165,0.79,0.4,0.1,0.09,53,33761,39711,Yes
CL04626,Client_4626,Mumbai,IT Companies,Email Panel,Bulk Broadcast,29-08-2024,48283,0.92,0.29,0.09,0.02,46,59386,44472,No
CL04627,Client_4627,Mumbai,Coaching Centers,Meta Verified API,Bulk Broadcast,21-10-2024,38180,0.9,0.29,0.04,0.1,55,45705,34013,Yes
CL04628,Client_4628,Kolkata,Hospitals,SMS Panel,Retargeting,26-01-2024,16839,0.85,,,0.1,15,28680,18891,Yes
CL04629,Client_4629,Kolkata,IT Companies,SMS Panel,Lead Nurturing,20-06-2024,43969,0.85,,,0.02,16,17904,10872,No
CL04630,Client_4630,Pune,IT Companies,SMS Panel,Lead Nurturing,01-01-2024,49953,0.9,,,0.04,74,50616,47160,No
CL04631,Client_4631,Chennai,Real Estate,Meta Verified API,Lead Nurturing,10-08-2024,43611,0.71,0.59,0.19,0.04,61,54961,39730,No
CL04632,Client_4632,Delhi,Salons,Meta Verified API,Lead Nurturing,03-11-2024,49932,0.94,0.7,0.26,0.13,75,33075,11997,No
CL04633,Client_4633,Bangalore,IT Companies,SMS Panel,Lead Nurturing,04-11-2024,20040,0.88,,,0.11,11,19426,11456,Yes
CL04634,Client_4634,Ahmedabad,Schools,SMS Panel,Lead Nurturing,01-08-2024,5791,0.94,,,0.14,2,600,39119,Yes
CL04635,Client_4635,Ahmedabad,Hospitals,WhatsApp Panel,Retargeting,06-10-2024,20161,0.71,0.31,0.09,0.14,4,6272,3186,Yes
CL04636,Client_4636,Bangalore,Retail Shops,WhatsApp Panel,Retargeting,16-03-2024,25080,0.9,0.42,0.1,0.11,36,47376,21951,No
CL04637,Client_4637,Kolkata,Hospitals,Email Panel,Lead Nurturing,19-12-2024,25817,0.75,0.39,0.02,0.05,27,10638,15225,No
CL04638,Client_4638,Mumbai,Hotels,WhatsApp Panel,Retargeting,10-11-2024,42570,0.72,0.34,0.08,0.05,31,43896,38024,No
CL04639,Client_4639,Bangalore,Hotels,Meta Verified API,Retargeting,03-08-2024,48430,0.7,0.33,0.03,0.03,72,88560,33432,No
CL04640,Client_4640,Bangalore,Salons,WhatsApp Panel,Retargeting,29-10-2024,40700,0.91,0.3,0.04,0.13,57,18012,41097,Yes
CL04641,Client_4641,Pune,Salons,Meta Verified API,Retargeting,09-04-2024,10364,0.92,0.44,0.04,0.05,3,2283,34417,No
CL04642,Client_4642,Kolkata,Hotels,Email Panel,Lead Nurturing,28-03-2024,49426,0.84,0.62,0.14,0.02,39,55965,5647,No
CL04643,Client_4643,Delhi,Coaching Centers,SMS Panel,Retargeting,23-10-2024,25233,0.72,,,0.06,13,4849,30707,Yes
CL04644,Client_4644,Delhi,IT Companies,Meta Verified API,Bulk Broadcast,23-05-2024,46633,0.87,0.41,0.12,0.06,9,10215,12136,No
